Gene	mGM	3C	4BS+V 	5BS+V	6BS+V	PM	3PM	4PM	5/6PM	1M	2M
Zm00001d045152	373.1333326	262.3518501	270.9410767	312.4091561	298.4031904	436.6166794	347.5208544	364.4680183	361.025321	343.5307883	315.3444659
Zm00001d045153	24.20854716	19.83958169	18.40401158	19.19456612	21.52319303	21.3502191	13.52734252	17.52662977	21.84038159	21.62803267	19.52488485
Zm00001d045154	1.07365094	1.166127434	1.191237618	1.318922496	1.287949292	1.099617476	1.631767813	1.70829743	1.117727657	1.639136058	1.979003116
Zm00001d045155	3.746194867	5.211268938	6.360735658	6.070030977	6.600675615	4.180052834	8.450961268	3.762420671	4.56545937	4.993410569	3.705436563
Zm00001d045159	8.308062455	7.106503204	6.205292337	6.481888178	6.453842578	8.086324891	7.222828696	5.944918539	4.901120678	5.023419628	5.24339132
Zm00001d045160	3.688788159	5.466881648	6.530538238	5.872392481	4.817676566	3.670042959	13.79741446	5.805741117	5.142941321	7.223743028	9.304171363
Zm00001d045169	2.668729742	5.035158103	5.741480163	5.683162908	5.201447806	3.4706249	7.771075674	5.649268136	4.465174054	5.524759663	5.409663261
Zm00001d045171	0.98584238	1.585476344	2.702942572	1.641937689	1.345072745	0.935796345	1.573305304	1.484454219	1.521081124	1.216916217	1.021504138
Zm00001d045174	61.96023798	72.71511717	66.63482873	73.26424462	61.77896925	68.74798548	64.50449629	85.89917853	69.63510284	88.12058907	87.53819031
Zm00001d045176	9.393505711	14.55767535	16.65770971	15.69193083	15.39739984	12.84041671	16.21491916	10.77342288	13.03815231	14.18105131	15.62476952
Zm00001d045179	12.25260371	13.63835197	10.4176804	10.94979837	11.04140351	10.34165681	8.638564094	7.300027694	8.133526522	8.639528355	9.24667784
Zm00001d045180	33.8698841	24.38462603	21.19003472	22.72314183	20.95663032	29.56309788	27.70768158	21.71753066	17.70424202	18.16215053	14.55780311
Zm00001d045181	8.728366423	10.85897708	13.02892157	11.84084878	12.28339875	5.72816675	7.325457097	10.99260113	12.04365844	11.94320094	9.678422558
Zm00001d045182	3.885935149	5.052302844	3.888832065	4.7733293	3.666840714	3.047502001	4.261994665	3.224156344	3.015257723	3.285597397	2.95825343
Zm00001d045183	55.16257731	34.47907669	35.65827986	33.62557719	32.9692942	36.03031307	41.84715369	38.59734354	40.04188698	37.26387433	33.48882648
Zm00001d045188	1.556237751	0.602330776	0.233171761	0.356621124	0.805131175	2.025848163	2.312098564	1.325020617	1.544451179	1.503566261	3.649576226
Zm00001d045191	1.474857171	3.416803302	3.079414348	3.572436177	3.444773624	1.66450619	1.044145275	0.817358288	1.261071814	1.466112969	1.65503975
Zm00001d045192	197.8738693	136.1933169	126.090905	135.4666674	175.0354761	166.520307	166.8629097	49.01015167	45.66064835	70.24093248	64.56770032
Zm00001d045193	26.97837821	37.42735595	44.60960687	41.25584673	37.18801392	24.17216608	20.42245075	33.91737626	36.91606377	34.57998018	32.76413714
Zm00001d045194	76.19432232	94.83853542	88.3774211	98.72524976	100.9293598	72.51817193	59.08074831	63.97158059	66.86470111	73.21077283	73.18582048
Zm00001d045195	3.201502601	8.071244184	6.94560661	6.683738375	7.166424739	3.968439222	4.878991427	4.058842093	5.666734547	5.107948103	4.672000262
Zm00001d045199	235.2651741	199.1660763	182.3345911	186.41624	186.1877747	201.4029908	186.8998638	189.4098261	178.2164278	174.8935177	175.4278986
Zm00001d045204	0.847037003	0	0	0	0	0	0	0.276967432	0.494331798	0	0.765532669
Zm00001d045206	5.280701964	3.367591483	1.430509334	1.165759727	2.62017251	12.32316209	2.093533783	7.127979413	2.934897565	3.637417831	4.627771734
Zm00001d045208	0.702041923	0.545212566	0.559857625	0.778670808	0.780228347	0.798689713	0.750004759	0.721071469	0.561518284	1.152122468	1.079496393
Zm00001d045209	0	0	0	0	0	0	1.512931296	0	0	0	0.869170285
Zm00001d045211	0	0	0	0	0	2.082191094	0	0	0	0	0
Zm00001d045212	7.18526541	8.15077678	9.373585752	11.02795485	10.49553431	6.244795845	6.913637021	5.479688559	5.89669576	8.231745075	5.222745264
Zm00001d045213	52.29008112	40.09837525	36.83663297	33.57901685	34.59475215	38.71136876	25.30634768	27.29214486	29.23682816	29.94080218	26.52608064
Zm00001d045215	0.647993644	2.139145661	2.932249442	2.201149123	2.732044256	0.543196029	1.109022634	0.708544287	0.873969497	0.997801411	0.938359745
Zm00001d045216	11.33065391	19.37779562	19.43928778	19.24256416	19.97486243	12.21580932	16.40781557	17.60143641	19.24073688	16.02900158	14.11550326
Zm00001d045217	0.965373261	1.438337514	1.865070943	1.426325356	1.753288755	1.145419234	0.755894145	1.044920023	1.219271765	0.85085105	0.631781458
Zm00001d045218	7.658704208	17.03914187	15.99271022	13.76206484	14.52183515	8.420681404	11.30666635	11.53157045	12.53916125	10.79746228	10.58296282
Zm00001d045220	13.57379943	10.16543559	5.875925328	5.857799337	9.835568445	20.22076145	19.70954369	19.07046088	11.73543991	21.80199935	18.48403026
Zm00001d045230	1.829797474	1.354213364	0.609649411	0.819013027	0.965303582	1.040352661	0.748823685	0.260669527	0.340876423	0.464653311	0.487207806
Zm00001d045237	0.585758909	1.080765203	1.724651498	1.354962773	1.279514498	0.9253924	0.733084521	0.450224676	0.528439254	0.584459632	0.701575868
Zm00001d045240	1.668651483	0	0	0	0	0	0	0	0	0	0
Zm00001d045251	11.06589378	20.00515893	17.31036976	19.88692219	19.98032087	12.8362533	17.12122734	16.09702219	17.80519666	14.98795304	15.80968499
Zm00001d045258	0	0	0	0	0	0	0	0	0	0.842012383	0
Zm00001d045261	6.496890628	9.056645577	11.88581262	11.79172102	11.37949464	7.792177446	8.224174367	6.855608307	8.098743515	9.555819036	8.686652508
Zm00001d045263	65.81323328	47.83257482	45.0178308	39.52657862	43.44853302	59.8595415	46.65364326	55.53344931	44.09126866	51.96299118	50.86919686
Zm00001d045268	1024.679631	713.4926629	504.5563303	650.8098616	621.6380248	949.012832	549.7666191	479.1643688	387.9332948	531.352639	455.3743337
Zm00001d045269	1.051119227	2.55731833	0.881979572	0.781632369	0.926613533	0.616343196	2.509752636	0.64703986	1.284794324	1.644274645	3.677584151
Zm00001d045272	0.637767818	2.267090137	2.289724017	2.406178515	1.777986984	0.39228849	2.01981507	2.28231886	1.532653006	1.738585242	1.873778431
Zm00001d045274	4.150833443	2.625750514	2.242985951	2.032824058	2.1249119	4.345060718	3.588515344	3.324284902	2.552154894	2.902700999	2.983124242
Zm00001d045277	1.345944567	1.927525005	1.609516399	1.787635536	1.977609304	1.060974087	1.128870009	1.293134002	1.459283593	1.159323984	1.064478702
Zm00001d045282	2.655608401	2.075071098	1.964482391	1.791093376	2.630070495	2.634530437	4.593778881	1.497674918	1.642912276	2.704948459	2.279875393
Zm00001d045294	5.842929131	7.810656834	8.525848306	8.572994224	9.024801175	5.955075197	7.619867752	5.455030616	5.625294269	5.354298253	5.946645672
Zm00001d045295	0.667990822	0.914168908	0.945206713	1.164492728	1.2700718	0.672699318	1.831317557	1.521966289	2.340389114	1.803734868	1.598057973
Zm00001d045296	0.276727148	0.591314235	0.638029481	1.201732423	0.797778951	1.829312792	1.256572077	1.433290805	0.67238194	1.114571462	1.061556923
Zm00001d045298	12.28168925	10.44830561	13.63178018	12.39294914	13.22793485	16.68571725	19.7312676	20.0068981	16.91966245	10.76816046	14.99519234
Zm00001d045302	0.141013017	0.113698757	0.239684779	0.033213952	0	3.070343711	0	0.829489798	0.238782811	1.547026436	0.298049431
Zm00001d045304	1.570600109	3.012154764	1.927786156	3.053823415	4.075487792	6.536841634	5.37095177	8.593242442	13.69391589	9.534339176	6.992021402
Zm00001d045305	1.36921832	2.634092001	2.797019296	3.803166964	4.365210332	2.579998028	2.817623807	2.494493297	3.732799306	2.94900127	2.395606092
Zm00001d045309	6.617707941	6.831050327	6.481149007	6.167005957	6.9861791	9.442570213	7.494111099	4.990945604	7.007282063	5.270743024	6.204053577
Zm00001d045310	31.25691801	44.43381541	49.04585809	49.33265432	53.07807308	30.79811019	30.63124298	34.87071583	40.35603231	38.13600052	34.55296737
Zm00001d045311	1.692999712	3.274648718	2.252572144	2.644356458	2.516346682	1.037935596	21.23641656	1.303388998	2.585302518	2.249361	2.649867532
Zm00001d045312	1.751789086	1.012343177	0.805848931	0.65970663	0.989218368	1.612398266	1.840198659	0.839350739	1.215997027	1.125364263	0.990508337
Zm00001d045313	2.906977866	0.891714465	0.807181665	0.93689234	1.225623778	1.914333243	1.647990788	0.877552684	0.910152301	0.803285428	0.920851822
Zm00001d045314	4.410500678	3.722749401	3.228374441	3.414591722	4.252442846	5.74895331	13.44741682	3.559186926	5.194887155	5.839781033	5.506119153
Zm00001d045315	216.4547482	276.7691659	290.7544697	301.7085113	278.353613	202.3394393	235.485481	259.2934287	266.4588239	274.1725025	274.1582549
Zm00001d045316	1.930718353	1.557773199	1.309046428	1.653442669	1.894216424	1.692420095	1.610175998	1.157965856	1.235384872	1.277105042	1.152146941
Zm00001d045320	33.68314977	27.70111168	25.38484801	24.66330352	25.0328967	32.60893943	56.51210357	24.70313771	28.25663426	23.65400015	27.13295667
Zm00001d045321	0	0.012375738	0.016862258	0	0.051957009	0.43147916	18.40053387	0.04195688	3.217017209	0.118569908	0
Zm00001d045322	4.176328746	4.477383297	5.988595082	5.438921261	5.833774788	4.981767676	5.094399005	4.673852085	5.378793464	5.051183945	5.079654129
Zm00001d045323	219.6348918	207.6635117	203.5953015	206.8786805	207.2712375	217.3699226	568.3428765	276.1883794	255.070234	264.9209578	264.418066
Zm00001d045324	1.230716256	1.140119776	1.6688405	1.499174419	1.216464644	0.724295754	1.888648362	1.280510838	0.880360911	1.599381258	1.474208939
Zm00001d045326	1.368094647	0.639304859	0.653836996	0.610774604	0.466424052	0.965369231	0.941600575	1.910248845	0.875351979	1.700517399	1.413147874
Zm00001d045327	6.595636903	10.8348126	12.10480739	11.23523097	7.269729361	7.36587438	16.61962248	3.434806152	6.02164684	5.006811706	11.57254251
Zm00001d045336	16.59194349	33.89770438	35.4142542	36.85183164	33.64906594	18.34806377	30.44854859	37.92807764	33.17946619	25.83384912	33.18120723
Zm00001d045338	1.195565893	0.438115157	0.442360983	0.441025042	0.321492992	1.586390738	0.654815165	0.541363923	0.665781414	0.812297391	1.238322741
Zm00001d045339	4.442317133	13.07371498	10.51503834	13.02218183	12.03743361	8.097479168	10.58054087	8.241241981	8.543042971	8.972140175	7.527467074
Zm00001d045340	19.5828693	12.0697464	10.92092316	13.89510794	13.39899423	18.97083201	7.11059484	4.841173969	5.617925525	6.789513579	2.010623833
Zm00001d045341	7.810067783	5.719536687	3.969268572	4.755536975	6.014645623	4.168389728	4.914003716	2.645046838	5.250424303	4.429304984	5.456710449
Zm00001d045351	8.865599179	9.330443587	10.48566174	10.78103929	9.400480463	8.424638589	9.41632096	10.08515084	10.05043944	9.061647937	8.978365495
Zm00001d045352	293.1829018	560.7888737	533.3624763	537.6784944	489.7892041	269.4061895	262.5639778	332.7242541	367.295599	337.6192077	310.4478677
Zm00001d045353	3.613793542	3.657117027	3.603036769	3.386000997	3.374669943	2.824566016	2.227888406	2.730104228	2.681836225	2.340458994	2.535141671
Zm00001d045354	24.81547384	22.49849528	18.59887248	20.1032202	19.36163071	20.22596924	15.71814881	14.9011302	11.00992325	14.35202901	14.48766752
Zm00001d045355	1.705458756	0.974296773	0.918155551	2.198316211	1.671636797	0.944482162	2.01923881	1.592177318	0.892228644	1.296234457	0.732429606
Zm00001d045358	40.50344591	52.5780875	50.75570636	52.3373961	52.45904197	38.0762969	40.69002857	37.97062996	38.60750907	39.64891306	40.76848738
Zm00001d045359	2.450654443	3.431561456	3.339212376	3.417280125	3.464389465	2.976214713	3.17061551	3.404293264	2.903801212	2.339769684	2.844274788
Zm00001d045366	72.20545884	62.37985399	52.59729875	62.72201574	62.38301979	92.85052325	43.39439907	49.3067961	65.34060984	63.10195257	45.74144056
Zm00001d045370	2.035906528	0.486495976	0.587593359	0.867294262	0.191621497	2.243418167	2.400204422	0.948385828	2.052520392	1.422536638	2.313434261
Zm00001d045372	12.05693875	15.01489729	14.89257948	16.48434683	14.17543693	13.98239043	17.10503266	16.76792626	15.2275931	18.06276833	15.41638535
Zm00001d045373	1.981748072	2.267569319	4.125440815	3.480218351	3.302048973	2.941368532	2.744828208	4.786650518	5.71307462	5.82635982	6.479535524
Zm00001d045379	4.539826076	9.63831899	11.47136616	11.19344326	11.90904233	5.343953502	6.070681692	9.978690171	10.37149774	8.277491713	8.087457327
Zm00001d045381	11.711025	15.05715755	14.89580999	13.93204132	14.38516225	10.58416234	9.629047965	8.904520013	10.50067675	8.87017745	8.740109991
Zm00001d045382	18.64592669	22.14474813	21.00579033	20.03636547	20.77078144	19.49026679	20.19250818	18.98633021	15.96269928	15.98748092	16.50926891
Zm00001d045383	1.426429493	2.34593563	2.493369227	2.301957663	2.442547453	1.392986651	2.603707219	2.024932998	2.172404636	2.231593602	2.343552177
Zm00001d045384	1.394498331	1.629725428	2.060250884	2.430052944	2.143103473	1.171210696	3.067699996	2.553037256	2.698658368	2.974779117	3.339076207
Zm00001d045385	0.780440386	0.864247304	0.691394188	0.921509039	0.84676135	1.313248641	1.174558964	0.904565889	1.107626508	1.220506674	0.847864226
Zm00001d045386	0.809620657	0.117468879	0.098508299	0.014198274	0.086260886	0.86710573	0.227194346	0.3453125	0.25294312	1.10386902	0.670629961
Zm00001d045387	22.60050142	9.416630578	8.769265861	7.406277729	8.813584078	23.49588024	19.38393849	16.03420809	10.85159576	13.26321555	15.25425363
Zm00001d045389	67.55507222	77.57512215	71.18435876	72.278806	70.94306958	56.14098424	56.45074381	59.89302653	57.09081744	51.29825378	47.63015015
Zm00001d045390	0.329920702	0.32531135	0.208476296	0.46258725	0.677946835	0	1.205229991	0.252120125	0.555911646	0.840197016	0.711282328
Zm00001d045391	0	0.194203415	0.17592567	0.253165514	0.2180366	0.172622992	0.518614847	0.04190728	0.329094531	0.173446384	0.224975679
Zm00001d045392	0.834201161	1.038029598	0.84524077	1.191735136	1.472309092	0	0.528081201	0.925506602	1.041109597	1.588849406	2.523966235
Zm00001d045393	7.592628955	9.107687536	4.772896361	5.612973848	6.340057936	6.96734845	13.43368578	5.201311194	7.972385231	6.656246069	8.013822368
Zm00001d045394	5.965993969	10.27493139	9.779428746	8.868386747	9.937134778	8.598428422	17.32373227	12.59906188	15.31314143	13.8612778	13.74847559
Zm00001d045396	0.247490294	0.444469785	0.172255172	0.37592699	0.197756855	0.406406082	1.136789225	0.435235871	0.274558525	0.823782984	0.624138014
Zm00001d045397	1.551146945	0.816114518	1.217378213	1.0013985	0.849818777	1.204202842	1.225909381	1.81815237	1.442216234	1.630153484	1.375077807
Zm00001d045403	62.40700295	65.90149352	73.7500465	74.23463615	72.55394164	61.01647934	64.71741149	75.42110303	72.58526023	71.75893145	73.728351
Zm00001d045404	1.827654945	2.743842577	2.372307253	2.492689191	2.309220094	2.644436077	1.73841534	1.833231163	1.488927636	1.63212374	1.799570241
Zm00001d045405	34.92615763	17.96417852	20.83205783	21.01128426	17.43650833	30.45156893	24.37997151	23.15221142	20.41895781	25.06011011	22.96314684
Zm00001d045412	1.293945996	0.421491431	0.458377302	1.401851068	0.800085976	1.454976305	0.897317142	0.480636542	1.196379583	1.946003555	1.286174503
Zm00001d045417	14.28225511	15.42885786	13.9566985	14.58906895	12.71044587	10.85834284	8.855894412	10.90638542	12.40978837	12.15203425	11.94618594
Zm00001d045418	2.171338295	3.044387271	3.606771463	3.401786455	3.387094598	2.601658121	2.121931074	2.039599779	2.980589138	2.752033062	2.437245259
Zm00001d045420	0	1.348782468	0	0.244604886	0.257653248	0.619668793	0.291853089	0.428419586	0.310416764	1.25843329	0.783797337
Zm00001d045421	0.9111082	0.850303211	1.383338942	1.355492479	1.207615049	1.152983677	0.928573561	1.462241023	1.363174166	2.00988299	2.037634136
Zm00001d045423	0	0	0	0	0.139666286	1.990839445	0.327247418	0.371860615	0	0.17797086	1.410796259
Zm00001d045425	4.36198009	6.079326585	6.171408287	6.200009857	6.330054033	3.662787566	3.494937237	5.073833118	5.692175364	4.419010449	4.083752316
Zm00001d045430	54.66850771	69.77757427	79.05089625	84.19966208	82.80824205	57.3755048	50.1724614	62.22730777	67.36305401	67.66982809	62.36528168
Zm00001d045431	778.0390053	952.7080218	811.6848874	849.2226292	754.6095915	643.1334434	869.5389626	970.2734362	868.9834202	925.0184827	920.9625257
Zm00001d045433	1.034259899	0	0	0.111165112	0.063500107	1.778627685	0.587619324	0.984263994	0.040571975	0.497974686	1.418751716
Zm00001d045434	0.966578748	2.076414167	1.359228097	1.341437897	1.515338837	1.453390476	1.380528109	1.114018478	1.505827863	1.353329034	1.510078384
Zm00001d045435	14.89795067	17.90242198	16.51624868	20.37636829	19.86044613	13.60668938	20.44438514	19.13089824	21.55482131	22.06176465	28.24213708
Zm00001d045436	9.62554218	9.856862749	10.20262449	9.930796021	11.32509608	11.28445393	11.07555001	7.734772049	9.544215839	9.091645296	8.37744038
Zm00001d045445	12.5438905	5.627512179	3.978554216	4.531432596	4.221419336	9.086701328	5.618662812	4.291251486	2.996074719	4.466467448	4.695370182
Zm00001d045447	1.391597893	2.358667051	2.11311744	2.119319554	2.046747951	2.033589718	1.047686266	2.161754436	1.775932251	2.258555758	1.40408493
Zm00001d045448	1264.588152	926.110786	1018.669224	1080.839724	967.515166	1177.089266	893.1988173	1216.518555	1176.108389	1260.274017	1119.409542
Zm00001d045450	22.8785118	32.45071585	37.92442682	38.30103502	38.69079949	25.34544299	39.5556861	46.86403561	46.70369989	41.48756175	41.87707852
Zm00001d045451	49.29854057	52.6473609	61.37173444	62.19608124	64.64304842	56.9724524	49.23635094	69.84730508	75.74732302	69.12730746	69.47041888
Zm00001d045454	0.713783758	1.673418731	0.498579749	0.256581901	0.838201178	1.102695155	2.22521435	0.883275588	1.549332758	0.427147099	0.734496683
Zm00001d045455	2.767794884	0.335278394	0.42184528	0.386433563	0.334970348	4.47852078	3.272812716	2.994760454	2.09293434	2.501419035	3.000943214
Zm00001d045458	78.14210186	24.12091164	23.634059	19.81098374	28.60710059	73.34501688	33.92477428	26.70050043	25.9209751	24.03371456	20.01117709
Zm00001d045460	6.00687277	0	0	0	0.373189468	1.315186379	0	0	0.21769592	0	2.26656527
Zm00001d045461	1.212573183	0	0	0	0	0	0	0	0	0	0
Zm00001d045465	4.497800176	8.328423737	5.794833202	6.432248365	6.797537594	4.569597773	5.038428296	4.362371659	4.921385882	4.349522622	4.364970091
